
1763337623.2345614,16.97,61.93,138.5,264.93,372.71
1764460801.4430878,899.68,2846.08,673.26,229.61,2224.52
1764547200.6116736,1393.02,10876.7,469.38,420.61,5554.88
1764633601.7605805,696.92,9779.83,306.13,448.95,2740.07
1764720015.0986254,1922.84,13301.84,541.26,552.84,2181.33
1764806409.546074,2373.66,8007.59,875.89,461.06,2484.47
1764892821.358823,992.58,10580.02,648.36,222.37,1422.72
1764979223.6927338,94.59,9601.4,297.51,413.36,2005.62
1765065635.1797986,329.58,10624.1,216.69,1171.92,2175.3
1765152021.1731718,115.8,6424.89,204.78,672.93,1106.85
1765238419.3191738,59.38,6225.04,227.2,507.4,1395.43
1765324809.6131103,2888.06,4343.62,742.16,540.37,1193.59
1765411219.1234004,1785.4,7343.11,652.19,534.27,1679.15
1765497605.7471333,1048.15,8808.42,627.96,574.84,1960.3
1765584017.1944926,924.28,7851.87,665.74,290.98,1888.71
1765670419.8930855,1253.46,7357.12,399.58,368.83,1823.03
1765756818.1253471,642.62,7288.38,490.4,476.36,1677.4
1765843209.1750317,1609.78,4397.08,616.32,238.05,1657.25
1765929601.9302635,2924.11,5173.58,1098.13,328.79,1606.23
1766016027.832511,2583.15,5449.81,483.77,526.2,2366.63
1766102414.8105593,157.79,2243.9,0.0,183.74,1145.1
1766188800.9500062,1163.95,5701.86,58.93,896.91,1575.2
1766275214.2081342,1233.1,6763.07,0.0,630.26,0.0
1766361622.3443708,1401.5,4585.91,52.76,1185.97,1776.36
1766448019.1845329,2017.43,5620.39,0.16,2867.66,2570.99
1766534403.0584278,2023.37,6373.55,0.0,2390.87,2303.65
1766620800.928764,2056.46,7898.12,0.0,2416.13,2786.0
1766707216.6176333,2675.18,7544.24,1.12,1557.88,2247.71
1766793629.9411821,2414.8,14586.89,0.0,1201.33,2228.24
1766880000.124596,2966.94,12655.93,13.78,1984.14,3095.55
1766880025.0260751,18.66,0.0,0.0,0.0,0.0
1766966408.2215145,1779.04,11212.37,0.0,1715.73,3740.04
1766966428.6066062,1.27,0.0,0.0,0.0,0.0
1767052825.21784,2122.61,7906.18,1099.24,1815.92,2823.69
1767052825.2313976,2122.61,7906.18,1099.24,1815.92,2823.69
1767139203.9367552,2231.17,4747.99,1506.27,1691.33,2442.29
1767139228.2105656,0.0,0.0,0.0,0.0,0.0
1767225616.1021552,28.42,741.88,0.0,163.37,202.88
1767225616.1129835,28.42,741.88,0.0,163.37,202.88
1767312002.488595,2455.93,7145.81,0.0,1847.6,1357.77
1767312002.4950619,2455.93,7145.81,0.0,1847.6,1357.77
1767398402.9356182,877.62,7366.45,307.91,1479.97,2213.47
1767398421.586687,0.0,8.48,0.0,0.0,7.04
