1772236869.025912,0.0,0.0,0.0,0.0,0.0
1772236902.848773,0.0,0.0,0.0,5.46,0.0
1772236934.8185458,0.0,4.24,0.0,13.37,5.64
1772236973.8069744,11.03,4.24,0.0,13.37,5.64
1772237004.323001,12.73,4.24,0.0,13.37,5.64
1772237034.4972165,12.73,4.24,0.0,13.37,5.64
1772237064.7058754,12.73,4.24,0.0,13.37,5.64
1772237095.1195018,12.73,4.24,0.0,13.37,5.64
1772237125.3268075,24.6,4.24,0.0,13.37,5.64
1772237155.742504,36.05,4.24,0.0,13.37,5.64
1772237186.076729,44.96,4.24,0.0,13.37,5.64
1772237216.2813184,44.96,15.69,0.0,16.04,7.58
1772237246.4674902,44.96,28.42,0.0,16.04,7.58
1772237276.9504576,44.96,41.57,0.0,16.04,7.58
1772237307.296146,44.96,53.87,0.0,16.04,7.58
1772237337.7142303,44.96,66.59,0.0,16.04,7.58
1772237368.039574,44.96,71.26,0.0,16.04,7.58
1772237398.2286665,44.96,71.26,0.0,16.04,7.58
1772237428.4430468,44.96,71.26,0.0,16.04,7.58
1772237458.654965,44.96,71.26,0.0,16.04,7.58
1772237489.0648358,44.96,71.26,0.0,16.04,7.58
1772237519.5004575,44.96,77.62,0.0,16.04,7.58
1772237549.6855285,45.81,81.02,0.0,20.17,9.69
1772237579.8863435,60.23,81.02,0.0,20.17,9.69
1772237610.129395,71.68,81.02,0.0,20.17,9.69
1772237640.5407517,82.71,81.02,0.0,20.17,9.69
1772237670.92303,95.86,81.02,0.0,20.17,9.69
1772237701.140086,108.59,81.02,0.0,20.17,9.69
1772237731.605245,117.07,81.02,0.0,20.17,9.69
1772237761.8625953,126.83,81.02,0.0,20.17,9.69
1772237792.0733693,126.83,81.02,0.0,20.17,9.69
1772237822.3146114,126.83,81.02,0.0,20.17,9.69
1772237852.5879133,130.22,81.02,0.0,20.17,9.69
1772237882.9979095,145.91,81.02,0.0,20.17,9.69
1772237913.4083285,151.43,81.86,0.0,22.25,9.69
1772237943.7241356,151.43,97.56,0.0,22.25,12.61
1772237974.1376262,151.43,111.98,0.0,22.25,12.61
1772238004.3600574,151.43,125.13,0.0,22.25,12.61
1772238034.620606,151.43,138.7,0.0,22.25,12.61
1772238064.962129,151.43,148.88,0.0,22.25,12.61
1772238095.373356,151.43,153.13,0.0,22.25,12.61
1772238125.7103713,151.43,165.43,0.0,22.25,12.61
1772238156.2392895,151.43,178.58,0.0,22.25,12.61
1772238186.4101517,151.43,182.39,0.0,27.3,15.32
1772238216.7242424,163.31,182.39,0.0,29.26,15.32
1772238247.5579345,172.21,190.88,0.0,31.17,18.14
1772238277.7506046,172.21,202.33,0.0,31.17,21.58
1772238307.983091,172.21,208.27,0.0,33.88,29.08
1772238338.3127925,172.21,208.27,0.0,38.65,29.08
1772238368.819572,172.21,208.27,0.0,38.65,29.08
1772238399.226015,172.21,208.27,0.0,38.65,29.08
1772238429.4140906,172.21,208.27,0.0,38.65,29.08
1772238459.8726685,172.21,208.27,0.0,40.56,31.64
1772238490.2557714,172.21,208.27,0.0,40.56,31.64
1772238520.6790435,172.21,208.27,0.0,40.56,31.64
1772238551.0935388,172.21,208.27,0.0,40.56,31.64
1772238581.4796581,172.21,208.27,0.0,40.56,31.64
1772238611.9329162,172.21,208.27,0.0,40.56,31.64
1772238642.3414097,172.21,208.27,0.0,40.56,31.64
1772238672.7582512,172.21,208.27,0.0,40.56,31.64
1772238703.1558032,172.21,208.27,0.0,40.56,31.64
1772238733.5660706,172.21,208.27,0.0,40.56,31.64
1772238763.9896762,172.21,208.27,0.0,40.56,31.64
1772238794.3873472,172.21,208.27,0.0,40.56,31.64
1772238829.4130275,172.21,208.27,0.0,40.56,31.64
1772238859.8266633,172.21,208.27,0.0,40.56,31.64
1772238890.2510843,172.21,208.27,0.0,40.56,31.64
1772238920.6422741,172.21,208.27,0.0,40.56,31.64
1772238951.0535202,172.21,208.27,0.0,40.56,31.64
1772238981.453602,172.21,208.27,0.0,40.56,31.64
1772239011.8723986,172.21,208.27,0.0,40.56,31.64
1772239042.2999012,172.21,208.27,0.0,40.56,31.64
1772239073.336049,172.21,208.27,0.0,40.56,31.64
1772239103.7592716,172.21,208.27,0.0,40.56,31.64
1772239134.150261,172.21,208.27,0.0,40.56,31.64
1772239164.5585792,172.21,208.27,0.0,40.56,31.64
1772239194.9748275,172.21,208.27,0.0,40.56,31.64
1772239225.3902545,172.21,208.27,0.0,40.56,31.64
1772239255.8137016,172.21,208.27,0.0,40.56,31.64
1772239291.770714,172.21,208.27,0.0,40.56,31.64
1772239322.1829717,172.21,208.27,0.0,40.56,31.64
1772239352.5736432,172.21,208.27,0.0,40.56,31.64
1772239382.9866688,172.21,208.27,0.0,40.56,31.64
1772239413.413208,172.21,208.27,0.0,40.56,31.64
1772239443.8322194,172.21,208.27,0.0,40.56,31.64
1772239474.2643907,172.21,208.27,0.0,40.56,31.64
1772239504.6444418,172.21,208.27,0.0,40.56,31.64
1772239535.0700102,172.21,208.27,0.0,40.56,31.64
1772239565.4728916,172.21,208.27,0.0,40.56,31.64
1772239595.8846562,172.21,208.27,0.0,40.56,31.64
1772239626.2877414,172.21,208.27,0.0,40.56,31.64
1772239656.700357,172.21,208.27,0.0,40.56,31.64
1772239687.134942,172.21,208.27,0.0,40.56,31.64
1772239717.547879,172.21,208.27,0.0,40.56,31.64
1772239748.6050022,172.21,208.27,0.0,40.56,31.64
1772239779.0181215,172.21,208.27,0.0,40.56,31.64
1772239809.3971548,172.21,208.27,0.0,40.56,31.64
1772239839.8089776,172.21,208.27,0.0,40.56,31.64
1772239870.2341425,172.21,208.27,0.0,40.56,31.64
1772239900.628095,172.21,208.27,0.0,40.56,31.64
1772239931.0583043,172.21,208.27,0.0,40.56,31.64
1772239961.4569309,172.21,208.27,0.0,40.56,31.64
1772239991.8655355,172.21,208.27,0.0,40.56,31.64
1772240022.332391,172.21,208.27,0.0,40.56,31.64
1772240052.7046247,172.21,208.27,0.0,40.56,31.64
1772240083.114139,172.21,208.27,0.0,40.56,31.64
1772240113.5289204,172.21,208.27,0.0,40.56,31.64
1772240143.930898,172.21,208.27,0.0,40.56,31.64
1772240174.3584766,172.21,208.27,0.0,40.56,31.64
1772240204.7887619,172.21,208.27,0.0,40.56,31.64
1772240235.1900055,172.21,208.27,0.0,40.56,31.64
1772240265.5908525,172.21,208.27,0.0,40.56,31.64
1772240296.0146215,172.21,208.27,0.0,40.56,31.64
1772240326.4132118,172.21,208.27,0.0,40.56,31.64
1772240356.8537023,172.21,208.27,0.0,40.56,31.64
1772240387.330616,172.21,208.27,0.0,40.56,31.64
1772240417.6695375,172.21,208.27,0.0,40.56,31.64
1772240448.0856895,172.21,208.27,0.0,40.56,31.64
1772240478.295157,172.21,208.27,0.0,40.56,31.64
1772240508.6945267,172.21,208.27,0.0,40.56,31.64
1772240538.902615,172.21,208.27,0.0,40.56,31.64
1772240569.3812106,172.21,208.27,0.0,40.56,31.64
1772240599.8499136,172.21,208.27,0.0,40.56,31.64
1772240630.2663453,172.21,208.27,0.0,40.56,31.64
1772240660.6635299,172.21,208.27,0.0,40.56,31.64
1772240691.0795379,172.21,208.27,0.0,40.56,31.64
1772240721.486318,172.21,208.27,0.0,40.56,31.64
1772240751.896044,172.21,208.27,0.0,40.56,31.64
1772240782.3618293,172.21,208.27,0.0,40.56,31.64
1772240813.381356,172.21,208.27,0.0,40.56,31.64
1772240843.76027,172.21,208.27,0.0,40.56,31.64
1772240874.180365,172.21,208.27,0.0,40.56,31.64
1772240904.5957274,172.21,208.27,0.0,40.56,31.64
1772240934.9848409,172.21,208.27,0.0,40.56,31.64
1772240965.4289994,172.21,208.27,0.0,40.56,31.64
1772240995.8450346,172.21,208.27,0.0,40.56,31.64
1772241026.226851,172.21,208.27,0.0,40.56,31.64
1772241056.659403,172.21,208.27,0.0,40.56,31.64
1772241087.0718343,172.21,208.27,0.0,40.56,31.64
1772241117.4732926,172.21,208.27,0.0,40.56,31.64
1772241147.883493,172.21,208.27,0.0,40.56,31.64
1772241178.0852935,172.21,208.27,0.0,40.56,31.64
1772241208.5005414,172.21,208.27,0.0,40.56,31.64
1772241238.9325576,172.21,208.27,0.0,40.56,31.64
1772241269.3542643,172.21,208.27,0.0,40.56,31.64
1772241299.7327554,172.21,208.27,0.0,40.56,31.64
1772241330.1650863,172.21,208.27,0.0,40.56,31.64
1772241360.5579638,172.21,208.27,0.0,40.56,31.64
1772241390.9773786,172.21,208.27,0.0,40.56,31.64
1772241421.3870914,172.21,208.27,0.0,40.56,31.64
1772241451.828307,172.21,208.27,0.0,40.56,31.64
1772241482.2132502,172.21,208.27,0.0,40.56,31.64
1772241512.6473775,172.21,208.27,0.0,40.56,31.64
1772241543.0468695,172.21,208.27,0.0,40.56,31.64
1772241573.4869068,172.21,208.27,0.0,40.56,31.64
1772241603.884453,172.21,208.27,0.0,40.56,31.64
1772241634.2935379,172.21,208.27,0.0,40.56,31.64
1772241664.6944578,172.21,208.27,0.0,40.56,31.64
1772241695.7206306,172.21,208.27,0.0,40.56,31.64
1772241726.1465163,172.21,208.27,0.0,40.56,31.64
1772241756.5455902,172.21,208.27,0.0,40.56,31.64
1772241787.0109982,172.21,208.27,0.0,40.56,31.64
1772241817.4018877,172.21,208.27,0.0,40.56,31.64
1772241848.7336986,172.21,208.27,0.0,40.56,31.64
1772241879.1418607,172.21,208.27,0.0,40.56,31.64
1772241909.344975,172.21,208.27,0.0,40.56,31.64
1772241939.7569234,172.21,208.27,0.0,40.56,31.64
1772241970.18452,172.21,208.27,0.0,40.56,31.64
1772242000.5923452,172.21,208.27,0.0,40.56,31.64
1772242031.0109115,172.21,208.27,0.0,40.56,31.64
1772242061.414831,172.21,208.27,0.0,40.56,31.64
1772242091.8187468,172.21,208.27,0.0,40.56,31.64
