1770768043.5652869,0.0,0.0,0.0,0.0,0.0
1770768073.9639256,0.0,0.0,0.0,0.0,0.0
1770768104.4576433,0.0,0.0,0.0,0.0,0.0
1770768135.1003077,0.0,0.0,0.0,0.0,0.0
1770768165.3896563,0.0,0.0,0.0,0.0,0.0
1770768197.6884947,0.0,0.0,0.0,0.0,0.0
1770768230.1940823,0.0,0.0,0.0,0.0,0.0
1770768260.6050317,0.0,0.0,0.0,0.0,0.0
1770768290.8241785,0.0,0.0,0.0,0.0,0.0
1770768321.240362,0.0,0.0,0.0,0.0,0.0
1770768352.1346555,0.0,0.0,0.0,0.0,0.0
1770768382.674624,0.0,0.0,0.0,0.0,0.0
1770768413.1326544,0.0,0.0,0.0,0.0,0.0
1770768443.5196812,0.0,0.0,0.0,0.0,0.0
1770768474.046725,0.0,0.0,0.0,0.0,0.0
1770768504.5217156,0.0,0.0,0.0,0.0,0.0
1770768536.7880273,0.0,0.0,0.0,0.0,0.0
1770768567.2086558,0.0,0.0,0.0,0.0,0.0
1770768597.589737,0.0,0.0,0.0,0.0,0.0
1770768628.042819,0.0,0.0,0.0,0.0,0.0
1770768658.425793,0.0,0.0,0.0,0.0,0.0
1770768722.1522279,0.0,0.0,0.0,0.0,0.0
1770768752.7546992,0.0,0.0,0.0,0.0,0.0
1770768783.200986,0.0,0.0,0.0,0.0,0.0
1770768813.6418812,0.0,0.0,0.0,0.0,0.0
1770768843.9814374,0.0,0.0,0.0,0.0,0.0
1770768874.3972073,0.0,0.0,0.0,0.0,0.0
1770768904.5937796,0.0,0.0,0.0,0.0,0.0
1770768935.012824,0.0,0.0,0.0,0.0,0.0
1770768965.4271266,0.0,0.0,0.0,0.0,0.0
1770768995.8447578,0.0,0.0,0.0,0.0,0.0
1770769026.2579203,0.0,0.0,0.0,0.0,0.0
1770769056.6822143,0.0,0.0,0.0,0.0,0.0
1770769086.8694303,0.0,0.0,0.0,0.0,0.0
1770769117.3065877,0.0,0.0,0.0,0.0,0.0
1770769147.813662,0.0,0.0,0.0,0.0,0.0
1770769178.1563623,0.0,0.0,0.0,0.0,0.0
1770769208.7220993,0.0,0.0,0.0,0.0,0.0
1770769239.29341,0.0,0.0,0.0,0.0,0.0
1770769270.5278327,0.0,0.0,0.0,0.0,0.0
1770769301.134359,0.0,0.0,0.0,0.0,0.0
1770769331.5190763,0.0,0.0,0.0,0.0,0.0
1770769361.9235947,0.0,0.0,0.0,0.0,0.0
1770769392.343412,0.0,0.0,0.0,0.0,0.0
1770769422.7414541,0.0,0.0,0.0,0.0,0.0
1770769453.1825569,0.0,0.0,0.0,0.0,0.0
1770769483.4451473,0.0,0.0,0.0,0.0,0.0
1770769513.9179573,0.0,0.0,0.0,0.0,0.0
1770769544.4065375,0.0,0.0,0.0,0.0,0.0
1770769574.8131526,0.0,0.0,0.0,0.0,0.0
1770769605.2686317,0.0,0.0,0.0,0.0,0.0
1770769636.1810765,0.0,0.0,0.0,0.0,0.0
1770769666.579756,0.0,0.0,0.0,0.0,0.0
1770769697.1093526,0.0,0.0,0.0,0.0,0.0
1770769727.5481277,0.0,0.0,0.0,0.0,0.0
1770769786.7164428,0.0,0.0,0.0,0.0,0.0
1770769817.1259842,0.0,0.0,0.0,0.0,0.0
1770769847.532975,0.0,0.0,0.0,0.0,0.0
1770769877.9287279,0.0,0.0,0.0,0.0,0.0
1770769908.3404846,0.0,0.0,0.0,0.0,0.0
1770769939.3857474,0.0,0.0,0.0,0.0,0.0
1770769969.8329804,0.0,0.0,0.0,0.0,0.0
1770770000.2439835,0.0,0.0,0.0,0.0,0.0
1770770039.4746075,0.0,0.0,0.0,0.0,0.0
1770770070.0678523,0.0,0.0,0.0,0.0,0.0
1770770100.4730968,0.0,0.0,0.0,0.0,0.0
1770770130.9763432,0.0,0.0,0.0,0.0,0.0
1770770161.3685305,0.0,0.0,0.0,0.0,0.0
1770770191.680361,0.0,0.0,0.0,0.0,0.0
1770770222.2087874,0.0,0.0,0.0,0.0,0.0
1770770252.6169238,0.0,0.0,0.0,0.0,0.0
1770770283.0118024,0.0,0.0,0.0,0.0,0.0
1770770313.7784085,0.0,0.0,0.0,0.0,0.0
1770770344.133868,0.0,0.0,0.0,0.0,0.0
1770770374.7062073,0.0,0.0,0.0,0.0,0.0
1770770405.092832,0.0,0.0,0.0,0.0,0.0
1770770435.4967983,0.0,0.0,0.0,0.0,0.0
1770770465.9035318,0.0,0.0,0.0,0.0,0.0
1770770499.674276,0.0,0.0,0.0,0.0,0.0
1770770530.1110966,0.0,0.0,0.0,0.0,0.0
1770770560.4361434,0.0,0.0,0.0,0.0,0.0
1770770590.853519,0.0,0.0,0.0,0.0,0.0
1770770621.193281,0.0,0.0,0.0,0.0,0.0
1770770651.5721695,0.0,0.0,0.0,0.0,0.0
1770770682.0913446,0.0,0.0,0.0,0.0,0.0
1770770712.4889507,0.0,0.0,0.0,0.0,0.0
1770770742.894116,0.0,0.0,0.0,0.0,0.0
1770770773.3406398,0.0,0.0,0.0,0.0,0.0
1770770803.7297466,0.0,0.0,0.0,0.0,0.0
1770770839.7513316,0.0,0.0,0.0,0.0,0.0
1770770870.204443,0.0,0.0,0.0,0.0,0.0
1770770900.6164637,0.0,0.0,0.0,0.0,0.0
1770770931.6232226,0.0,0.0,0.0,0.0,0.0
1770770962.0482378,0.0,0.0,0.0,0.0,0.0
1770770992.4794748,0.0,0.0,0.0,0.0,0.0
1770771022.8842912,0.0,0.0,0.0,0.0,0.0
1770771053.3034704,0.0,0.0,0.0,0.0,0.0
1770771083.7291317,0.0,0.0,0.0,0.0,0.0
1770771123.9351487,0.0,0.0,0.0,0.0,0.0
1770771154.343951,0.0,0.0,0.0,0.0,0.0
1770771184.7625623,0.0,0.0,0.0,0.0,0.0
1770771215.1125333,0.0,0.0,0.0,0.0,8.56
