1770595251.8073893,0.0,0.42,0.0,0.0,0.0
1770595285.475386,0.0,4.24,0.0,0.0,0.0
1770595315.889903,0.0,12.73,0.0,3.75,2.53
1770595346.3150902,24.6,12.73,7.74,5.36,2.53
1770595382.8382719,58.96,12.73,13.19,5.36,2.53
1770595413.3820214,94.17,12.73,14.66,5.36,2.53
1770595448.8444116,127.68,12.73,17.89,5.36,2.53
1770595479.9205985,146.76,12.73,26.13,7.11,2.53
1770595510.5027792,146.76,40.3,27.26,9.39,6.38
1770595541.1674018,146.76,64.47,27.26,9.39,9.65
1770595571.5991316,165.85,65.32,28.94,11.19,13.61
1770595601.99469,195.97,65.32,33.85,11.19,13.61
1770595632.3130343,220.14,65.32,38.29,11.19,13.61
1770595662.733703,254.08,65.32,41.27,11.19,13.61
1770595693.2446766,283.34,65.32,46.79,11.19,13.61
1770595723.5709202,312.19,65.32,53.21,11.19,13.61
1770595753.9702287,345.7,65.32,57.32,11.19,13.61
1770595784.3766642,346.54,90.35,60.43,14.1,16.14
1770595814.7952445,346.54,115.8,60.43,14.1,16.14
1770595845.2138963,346.54,142.95,60.43,14.1,19.03
1770595875.6496453,346.54,168.82,60.43,14.1,19.03
1770595906.4651003,346.54,187.48,60.43,14.1,23.59
1770595936.8844163,346.54,220.57,60.43,14.1,27.36
1770595967.2767134,346.54,237.96,60.43,14.1,32.46
1770595997.7049165,346.54,256.62,60.43,14.1,33.73
1770596028.090777,346.54,276.98,60.43,14.1,35.99
1770596058.4336963,350.79,288.43,63.88,16.14,39.96
1770596089.1291382,365.21,288.43,72.83,16.14,39.96
1770596119.5455132,383.87,288.43,81.52,16.14,39.96
1770596149.9589593,406.35,288.43,87.61,16.14,39.96
1770596180.3655992,426.29,288.43,94.09,16.14,39.96
1770596210.800486,436.47,288.43,102.03,16.14,39.96
1770596241.3185503,461.49,288.43,105.42,20.02,39.96
1770596274.589633,496.7,288.43,110.28,20.02,39.96
1770596304.909542,514.94,288.43,120.76,20.02,39.96
1770596335.354357,519.18,312.61,122.41,21.94,43.96
1770596365.7277653,519.18,340.18,122.41,21.94,48.49
1770596396.0355356,519.18,363.09,122.41,21.94,51.86
1770596426.433885,519.18,368.6,126.45,24.01,55.37
1770596456.8512695,550.57,368.6,132.93,24.01,55.37
1770596487.408618,581.54,368.6,138.39,24.01,55.37
1770596517.791871,605.71,368.6,145.09,24.01,55.37
1770596548.1941922,635.83,368.6,146.7,24.01,55.37
1770596578.5962532,651.53,368.6,151.23,28.9,55.37
1770596608.932461,667.22,368.6,157.4,29.96,55.37
1770596639.3479214,686.31,368.6,164.2,29.96,55.37
1770596670.0544531,696.49,380.05,170.84,33.8,59.29
1770596701.0957887,696.49,415.68,170.84,33.8,62.14
1770596731.4881651,696.49,441.13,170.84,33.8,62.14
